topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2005	value_2010	value_2015	value_latest_year	latest_year
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	155	Western Europe	1	40	Austria	AUT	1	14.14172472	47.58704857	Percent of total urban population	0					United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	33.805	35.852	36.634	36.634	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	29	Caribbean	1	44	Bahamas	BHS	1	-78.05111663	24.69546597	Percent of total urban population	0											
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	145	Western Asia	1	48	Bahrain	BHR	1	50.5490754	26.04407747	Percent of total urban population	0			Refers to the urban area of the municipality of Al-Manamah.	Fait référence à la zone urbaine de la municipalité d'Al-Manama.	United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	25.231	26.565	36.114	36.114	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	34	Southern Asia	1	50	Bangladesh	BGD	1	89.17660788	22.86961622	Percent of total urban population	0			Mega city.	Mégapole.	United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	32.067	31.783	31.818	31.818	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	145	Western Asia	1	51	Armenia	ARM	1	44.93839317	40.29499741	Percent of total urban population	0					United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	57.033	58.377	58.216	58.216	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	29	Caribbean	1	52	Barbados	BRB	1	-59.5346489	13.13648273	Percent of total urban population	0											
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	155	Western Europe	1	56	Belgium	BEL	1	4.660976456	50.64104975	Percent of total urban population	0			"Refers to the population of Brussels-Capital Region and ""communes"" of the agglomeration and suburbs."	Concernent la population de Bruxelles-Capitale et les « communes » de l'agglomération et des banlieues.	United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	18.039	18.034	18.125	18.125	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	21	Northern America	1	60	Bermuda	BMU	0	-64.78155012	32.27881922	Percent of total urban population	0											
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	34	Southern Asia	1	64	Bhutan	BTN	1	90.45098484	27.39598568	Percent of total urban population	0											
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	5	South America	1	68	Bolivia (Plurinational State of)	BOL	1	-64.66224284	-16.71273412	Percent of total urban population	0											
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	39	Southern Europe	1	70	Bosnia and Herzegovina	BIH	1	17.78584332	44.16845548	Percent of total urban population	0			Refers to the municipalities of Stari Grad Sarajevo, Centar Sarajevo, Novo Sarajevo, Novi Grad Sarajevo and Ilidza.	Désigne les municipalités de Stari Grad Sarajevo, de Centar Sarajevo, de Novo Sarajevo, de Novi Grad Sarajevo et d'Ilidza.	United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	20.553	20.17	20.526	20.526	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	18	Southern Africa	1	72	Botswana	BWA	1	23.81380223	-22.18810073	Percent of total urban population	0											
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	5	South America	1	76	Brazil	BRA	1	-53.08432878	-10.77668561	Percent of total urban population	0			"Refers to the ""Região Integrada de Desenvolvimento do Distrito Federal e Entorno""."	Fait reference a la région de développement intégré du District fédéral et les régions avoisinantes.	United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	2.132	2.236	2.36	2.36	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	13	Central America	1	84	Belize	BLZ	1	-88.70199554	17.19965901	Percent of total urban population	0											
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	54	Melanesia	1	90	Solomon Islands	SLB	1	160.1584117	-9.622391719	Percent of total urban population	0											
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	29	Caribbean	1	92	British Virgin Islands	VGB	0	-64.63294223	18.42256578	Percent of total urban population	0											
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	35	South-eastern Asia	1	96	Brunei Darussalam	BRN	1	114.6288563	4.49736984	Percent of total urban population	0											
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	151	Eastern Europe	1	100	Bulgaria	BGR	1	25.23763153	42.75731323	Percent of total urban population	0					United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	21.552	22.713	23.646	23.646	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	35	South-eastern Asia	1	104	Myanmar	MMR	1	96.51752295	21.19332882	Percent of total urban population	0					United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	1.089	1.612	2.403	2.403	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	14	Eastern Africa	1	108	Burundi	BDI	1	29.89080992	-3.366387428	Percent of total urban population	0					United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	59.204	59.629	60.955	60.955	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	151	Eastern Europe	1	112	Belarus	BLR	1	28.04940161	53.54193075	Percent of total urban population	0			Including communities under the authority of the Town Council.	Y compris les communautés sous l'autorité du conseil municipal.	United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	25.491	26.153	26.57	26.57	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	35	South-eastern Asia	1	116	Cambodia	KHM	1	104.922836	12.71163737	Percent of total urban population	0			Refers to the municipality of Phnom Penh including suburban areas.	Fait référence à la municipalité de Phnom Penh, y compris les banlieues.	United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	51.753	52.44	51.658	51.658	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	17	Middle Africa	1	120	Cameroon	CMR	1	12.7419827	5.692387031	Percent of total urban population	0					United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	21.065	22.81	24.849	24.849	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	21	Northern America	1	124	Canada	CAN	1	-101.6575058	57.72360191	Percent of total urban population	0			Refers to the Census Metropolitan Area.	Fait référence à la région métropolitaine de recensement.	United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	4.336	4.404	4.479	4.479	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	11	Western Africa	1	132	Cabo Verde	CPV	1	-23.63544151	15.07791834	Percent of total urban population	0											
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	29	Caribbean	1	136	Cayman Islands	CYM	0	-81.16740559	19.32266656	Percent of total urban population	0											
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	17	Middle Africa	1	140	Central African Republic	CAF	1	20.93559492	7.003720791	Percent of total urban population	0					United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	40.979	41.421	43.579	43.579	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	34	Southern Asia	1	144	Sri Lanka	LKA	1	80.70489654	7.614693343	Percent of total urban population	0					United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	17.178	15.600999999999999	15.367	15.367	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	17	Middle Africa	1	148	Chad	TCD	1	18.66618401	15.36279341	Percent of total urban population	0					United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	37.664	37.903	37.625	37.625	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	5	South America	1	152	Chile	CHL	1	-71.23029019	-35.2652885	Percent of total urban population	0			Refers to the urban population of Santiago Metropolitan Area Region.	Les données se réfèrent à la population urbaine de la région métropolitaine de Santiago.	United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	42.999	42.369	42.038	42.038	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	30	Eastern Asia	1	156	China	CHN	1	104.1403375	32.30955217	Percent of total urban population	0			Refers to all city districts (excluding Yanqing District) meeting the criteria such as contiguous built-up areas, being the location of the local government, being a Street or Having a Resident Committee.	Les données réfèrent à tous les districts de la ville (à l'exclusion du district de Yanqing) répondant à des critères tels que les agglomérations contiguës, le fait d'être une Comité de résidents.	United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	2.312	2.456	2.376	2.376	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	5	South America	1	170	Colombia	COL	1	-73.07446751	3.888209046	Percent of total urban population	0			Refers to the nuclei of Santa Fe de Bogotá, Soacha, Chia and Funza.	Fait référence au principaux foyers de Santa Fe de Bogotá, Soacha, Chia et Funza.	United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	22.181	23.514	25.235	25.235	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	14	Eastern Africa	1	174	Comoros	COM	1	43.34234565	-11.66121732	Percent of total urban population	0											
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	14	Eastern Africa	1	175	Mayotte	MYT	0	45.14015057	-12.82217691	Percent of total urban population	0											
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	17	Middle Africa	1	178	Congo	COG	1	15.22052612	-0.840544119	Percent of total urban population	0					United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	55.956	56.801	59.791	59.791	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	17	Middle Africa	1	180	Democratic Republic of the Congo	COD	1	23.65496507	-2.877154732	Percent of total urban population	0					United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	36.981	36.338	35.612	35.612	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	61	Polynesia	1	184	Cook Islands	COK	0	-159.7711391	-21.22696458	Percent of total urban population	0											
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	13	Central America	1	188	Costa Rica	CRI	1	-84.19712782	9.970998683	Percent of total urban population	0			Refers to the urban population of cantons.	Fait référence à la population urbaine des cantons.	United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	39.924	36.862	35.1	35.1	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	39	Southern Europe	1	191	Croatia	HRV	1	17.95874553	45.45172212	Percent of total urban population	0			Refers to the settlement of Zagreb.	Fait référence à l'accord de Zagreb.	United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	29.025	28.839	28.866	28.866	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	29	Caribbean	1	192	Cuba	CUB	1	-79.54460144	22.10030366	Percent of total urban population	0					United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	25.379	24.687	24.096	24.096	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	145	Western Asia	1	196	Cyprus	CYP	1	33.22285964	35.05659437	Percent of total urban population	0											
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	151	Eastern Europe	1	203	Czechia	CZE	1	15.33151382	49.73913871	Percent of total urban population	0					United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	15.875	15.982	16.294	16.294	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	11	Western Africa	1	204	Benin	BEN	1	2.339933594	9.65401646	Percent of total urban population	0											
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	154	Northern Europe	1	208	Denmark	DNK	1	9.326571283	56.03829721	Percent of total urban population	0			Refers to the Greater Copenhagen Region, consisting of (parts of) 16 municipalities.	Fait référence à la région du Grand-Copenhague, composé de (ou des parties de) 16 communes.	United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	24.212	24.731	25.524	25.524	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	29	Caribbean	1	212	Dominica	DMA	1	-61.3493756	15.43391378	Percent of total urban population	0											
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	29	Caribbean	1	214	Dominican Republic	DOM	1	-70.49847576	18.89832088	Percent of total urban population	0			Refers to the urban population of the Municipalities of Santo Domingo de Guzmán, Santo Domingo Este, Santo Domingo Oeste, and Santo Domingo Norte.	Les données se réfèrent à la population urbaine des municipalités de Santo Domingo de Guzmán, de Santo Domingo Este, de Santo Domingo Oeste et de Santo Domingo Norte.	United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	36.911	35.627	35.598	35.598	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	5	South America	1	218	Ecuador	ECU	1	-78.37005241	-1.447785891	Percent of total urban population	0					United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	17.451	17.064	16.945	16.945	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	13	Central America	1	222	El Salvador	SLV	1	-88.86862995	13.73603564	Percent of total urban population	0			Refers to the urban parts of the municipalities San Salvador, Mejicanos, Soyapango, Delgado, Ilopango, Cuscatancingo, Ayutuxtepeque and San Marcos.	Parties urbaines de San Salvador, Mejicanos, Soyapango, Delgado, Ilopango, Cuscatancingo, Ayutuxtepeque et San Marcos.	United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	28.895	26.926	24.98	24.98	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	17	Middle Africa	1	226	Equatorial Guinea	GNQ	1	10.46535826	1.565792376	Percent of total urban population	0											
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	14	Eastern Africa	1	231	Ethiopia	ETH	1	39.63505296	8.631223181	Percent of total urban population	0					United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	21.867	20.584	19.949	19.949	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	14	Eastern Africa	1	232	Eritrea	ERI	1	38.11074289	16.12894644	Percent of total urban population	0					United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	45.233	43.359	43.376	43.376	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	154	Northern Europe	1	233	Estonia	EST	1	25.84093481	58.68487172	Percent of total urban population	0					United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	42.623	43.45	46.254	46.254	2015
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	154	Northern Europe	1	234	Faroe Islands	FRO	0	-7.122044325	62.21228119	Percent of total urban population	0											
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	5	South America	1	238	Falkland Islands (Malvinas)	FLK	0	-58.75246778	-51.74562601	Percent of total urban population	0											
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	54	Melanesia	1	242	Fiji	FJI	1	177.9660884	-17.83301566	Percent of total urban population	0											
2	Population and migration	Population et migration	popurbrur	83	Population and rates of growth in urban areas and capital cities	Capital city population as percent of total urban population	SYB079	154	Northern Europe	1	246	Finland	FIN	1	23.308447	61.91586738	Percent of total urban population	0					United Nations Population Division, New York, World Urbanization Prospects: The 2018 Revision, last accessed May 2018.	Organisation des Nations Unies (ONU), Division de la population, New York, « Perspectives de l’urbanisation mondiale : révision de 2018 », denier accès mai 2018.	24.475	25.051	26.162	26.162	2015
